"dates","NASDAQ 100","S&P 500","Hang Seng Index","FTSE 100","Dow Jones Industrial Average","DAX Performance-Index","Russell 2000","CAC 40","Ibovespa","SSE Composite Index","Nikkei 225"
2000-12-22,2436.26001,1305.949951,14738.209961,6097.5,10635.55957,6251.399902,462.98999,5783.72998,14652,2069.768066,13427.080078
2000-12-27,2460.209961,1328.920044,14748.360352,6218.200195,10803.160156,6328.160156,479.299988,5857.149902,15186,2058.243896,13981.490234
2000-12-28,2464.620117,1334.219971,14796.549805,6223.200195,10868.759766,6371.640137,494.029999,5920.600098,15259,2053.704102,13946.959961
2001-01-04,2460.040039,1333.339966,15235.030273,6185.600098,10912.410156,6376.540039,477.200012,5815.990234,16675,2117.405029,13691.490234
2001-01-05,2267.850098,1298.349976,15447.610352,6198.100098,10662.009766,6382.310059,463.140015,5758.02002,16410,2125.300049,13867.610352
2001-01-09,2311.399902,1300.800049,15500.589844,6088.100098,10572.549805,6404.52002,463.950012,5663.189941,16976,2101.13501,13610.509766
2001-01-10,2413.709961,1313.27002,15435.790039,6059.899902,10604.269531,6320.069824,475.450012,5653.350098,16919,2125.61499,13432.650391
2001-01-11,2524.290039,1326.819946,15090.769531,6114.899902,10609.549805,6465.209961,483.859985,5702.779785,17024,2119.141113,13201.070313
2001-01-12,2506.050049,1318.550049,15295.419922,6165.5,10525.379883,6490.029785,485.75,5834.339844,16850,2104.74707,13347.740234
2001-01-16,2470.719971,1326.650024,15363.150391,6083.299805,10652.660156,6502.890137,493.279999,5761.669922,16721,2045.886963,13584.450195
2001-01-17,2558.669922,1329.469971,15261.480469,6197.399902,10584.339844,6653.379883,493.459991,5884.089844,17191,2034.583984,13667.629883
2001-01-18,2670.469971,1347.969971,15528.75,6209.899902,10678.280273,6635.759766,494.630005,5860.160156,17521,2043.109985,13873.919922
2001-01-19,2655.77002,1342.540039,15933.549805,6209.299805,10587.589844,6651.529785,488.089996,5845.72998,17530,2065.605957,13989.120117
2001-02-05,2467.300049,1354.310059,15830.839844,6269.200195,10965.849609,6628.069824,500.73999,5823.490234,16731,2008.031982,13385.519531
2001-02-06,2473.23999,1352.26001,15913.240234,6293.399902,10957.419922,6693.029785,505.76001,5852.350098,17007,1995.314941,13269.849609
2001-02-07,2409.659912,1340.890015,16049.469727,6225.700195,10946.719727,6578.959961,507.079987,5752.140137,16812,1979.938965,13366.009766
2001-02-08,2355.669922,1332.530029,15909.400391,6206.100098,10880.549805,6636.810059,502.890015,5773.459961,17243,1930.137939,13138.230469
2001-02-09,2261.77002,1314.76001,15873.280273,6164.299805,10781.450195,6497.069824,497.049988,5712.359863,17138,1956.969971,13422.830078
2001-02-13,2208.399902,1318.800049,15842.719727,6228.5,10903.320313,6557.930176,502.570007,5739.029785,17096,1963.527954,13274.700195
2001-02-14,2305.820068,1315.920044,15860.419922,6176.200195,10795.410156,6479.870117,503.48999,5644.22998,17120,1963.199951,13284.05957
2001-02-15,2371.040039,1326.609985,15756.370117,6197.899902,10891.019531,6591.669922,508.850006,5704.529785,16937,1946.479004,13327.389648
2001-02-16,2212.51001,1301.530029,15630.30957,6088.299805,10799.820313,6439.259766,499.279999,5595.129883,16259,1941.963989,13175.490234
2001-02-20,2095.110107,1278.939941,15527.360352,5980.100098,10730.879883,6451.569824,491.140015,5548.740234,15911,1953.218018,13248.360352
2001-02-21,2058.540039,1255.27002,15351.509766,5972.399902,10526.580078,6347.990234,483.51001,5474.370117,15594,1909.32605,13100.080078
2001-02-22,2032.420044,1252.819946,15098.639648,6003.100098,10526.80957,6277.990234,477.26001,5452.47998,15910,1907.26001,13073.360352
2001-02-23,2056.060059,1245.859985,15280.55957,5943.700195,10441.900391,6075.339844,477.450012,5322.839844,16158,1936.345947,13246
2001-02-28,1908.319946,1239.939941,14787.870117,5917.899902,10495.280273,6208.240234,474.369995,5367.47998,15891,1959.180054,12883.540039
2001-03-01,1968.02002,1241.22998,14360.55957,5908.600098,10450.139648,6123.379883,473.299988,5341.339844,16417,1965.120972,12681.660156
2001-03-02,1881.339966,1234.180054,13966.429688,5858.600098,10466.30957,6159.02002,476.880005,5291.919922,16581,1985.110962,12261.799805
2001-03-05,1916.680054,1241.410034,14135.259766,5931.299805,10562.299805,6216.379883,475.790009,5368.830078,16537,1984.199951,12322.160156
2001-03-06,1976.310059,1253.800049,14321.049805,6012,10591.219727,6284.060059,481.130005,5457.279785,16324,1990.060059,12687.740234
2001-03-07,1996.22998,1261.890015,14177.360352,6001.799805,10729.599609,6305.640137,484.839996,5483.680176,16395,1991.177002,12723.889648
2001-03-08,1938.150024,1264.73999,14208.950195,6003.200195,10858.25,6267.060059,481.48999,5438.660156,16227,2000.900024,12650.55957
2001-03-09,1813.02002,1233.420044,14194.349609,5917.299805,10644.620117,6204.419922,473.649994,5368.890137,16123,2011.660034,12627.900391
2001-03-12,1680.640015,1180.160034,13776.719727,5826.5,10208.25,6046.560059,458.399994,5242.399902,15527,2012.552002,12171.370117
2001-03-13,1789.699951,1197.660034,13493.030273,5720.700195,10290.799805,5962.930176,462.26001,5186.870117,15584,1998.698975,11819.700195
2001-03-14,1745.130005,1166.709961,13330.839844,5626,9973.459961,5794.120117,453.690002,5115.5,15245,2018.615967,11843.589844
2001-03-15,1697.920044,1173.560059,13504.169922,5729.200195,10031.280273,5889.950195,452.160004,5177.660156,15061,2022.600952,12152.830078
2001-03-16,1647.51001,1150.530029,13522.040039,5562.799805,9823.410156,5734.490234,441.799988,5104.77002,15237,2020.235962,12232.980469
2001-03-19,1730.459961,1170.810059,13457.69043,5551.600098,9959.110352,5657.290039,451.269989,5048.600098,14836,2036.616943,12190.969727
2001-03-21,1605.040039,1122.140015,13154.44043,5540.700195,9487,5622.089844,435.73999,5023.759766,14853,2066.389893,13103.94043
2001-03-22,1701.900024,1117.579956,12621.849609,5314.799805,9389.480469,5388.02002,432.799988,4824.819824,14067,2087.531982,12853.969727
2001-03-23,1705.02002,1139.829956,12583.360352,5402.299805,9504.780273,5544.669922,443.269989,4951.129883,14435,2053.539063,13214.540039
2001-03-26,1676.900024,1152.689941,12950.490234,5576.600098,9687.530273,5726.970215,447.380005,5124.799805,14712,2089.881104,13862.30957
2001-03-27,1735.630005,1182.170044,12707.900391,5728.100098,9947.540039,5938.209961,452.880005,5235.600098,14835,2107.258057,13638.330078
2001-03-28,1602.219971,1153.290039,12851.410156,5614,9785.349609,5817.52002,442.200012,5150.430176,14632,2106.874023,13765.509766
2001-03-29,1563.140015,1147.949951,12677.889648,5588.399902,9799.05957,5879.299805,441.529999,5157.919922,14282,2101.657959,13072.360352
2001-03-30,1573.25,1160.329956,12760.639648,5633.700195,9878.780273,5829.950195,450.529999,5180.450195,14438,2112.774902,12999.700195
2001-04-02,1516.579956,1145.869995,12727.299805,5618.5,9777.929688,5760.759766,439.76001,5210.47998,13981,2125.083984,12937.860352
2001-04-03,1399.050049,1106.459961,12584.219727,5463.100098,9485.709961,5553.459961,426.959991,5004,13737,2123.052002,13124.469727
2001-04-04,1370.75,1103.25,12063.709961,5535.700195,9515.419922,5597.660156,425.73999,5071.819824,13855,2090.718994,13242.780273
2001-04-06,1448.160034,1128.430054,12386.610352,5601.5,9791.089844,5698.879883,434.660004,5139.709961,14485,2108.605957,13383.759766
2001-04-09,1481.219971,1137.589966,12202.099609,5663.299805,9845.150391,5781.009766,441.670013,5183.220215,14719,2117.366943,12841.759766
2001-04-10,1597.869995,1168.380005,12213.669922,5803,10102.740234,5913.839844,451.839996,5331.22998,15048,2128.479004,12620.269531
2001-04-11,1647.359985,1165.890015,12706.429688,5788.100098,10013.469727,5951.160156,449.25,5361.529785,14819,2131.396973,13174.929688
2001-04-12,1714.290039,1183.5,12989.469727,5766.600098,10126.94043,6002.299805,455.019989,5372.709961,14969,2134.798096,13352.44043
2001-04-17,1671.51001,1191.810059,12606.450195,5761.100098,10216.730469,5935.580078,455.579987,5340.97998,14337,2176.678955,13067.089844
2001-04-18,1830.790039,1238.160034,12972.799805,5890.200195,10615.830078,6164.879883,466.51001,5505.080078,14955,2172.563965,13641.790039
2001-04-19,1953.280029,1253.689941,13548.950195,5871.600098,10693.709961,6181.910156,472.399994,5480.049805,14431,2172.870117,13868.280273
2001-04-20,1933.569946,1242.97998,13448.129883,5879.799805,10579.849609,6127.970215,466.709991,5449.339844,13696,2152.334961,13765.669922
2001-04-23,1811.890015,1224.359985,13311.5,5871.299805,10532.230469,6051.47998,461.070007,5396.850098,13893,2150.426025,13715.599609
2001-04-24,1762.209961,1209.469971,13274.610352,5840.299805,10454.339844,6124.569824,462.350006,5424.430176,14068,2166.174072,13743.179688
2001-04-25,1814.329956,1228.75,13249.549805,5827.5,10625.200195,6115.189941,472.73999,5407.839844,14163,2119.179932,13827.5
2001-04-26,1763.329956,1234.52002,13293.110352,5868.299805,10692.349609,6123.660156,477.559998,5481.72998,14757,2105.055908,13973.030273
2001-04-27,1810.469971,1253.050049,13386.040039,5951.399902,10810.049805,6175.240234,483.970001,5575.970215,14928,2115.108887,13934.320313
2001-05-08,1929.23999,1261.199951,13540.80957,5886.399902,10883.509766,6108.720215,491.769989,5516.930176,14747,2137.993896,14289.049805
2001-05-09,1876.599976,1255.540039,13585.139648,5893.700195,10866.980469,6063.939941,490.179993,5492.080078,14779,2132.889893,14084.849609
2001-05-10,1838.319946,1255.180054,13604.799805,5964,10910.44043,6165.180176,490.579987,5606.459961,14993,2147.282959,14017.790039
2001-05-11,1821.199951,1245.670044,13636.610352,5896.799805,10821.30957,6141.02002,487.359985,5567.25,14493,2155.405029,14043.919922
2001-05-14,1795.060059,1248.920044,13259.169922,5690.5,10877.330078,6064.680176,486.640015,5487.720215,14237,2178.466064,13873.019531
2001-05-15,1797.079956,1249.439941,13250.089844,5842.899902,10872.969727,6070.379883,489.630005,5544.129883,14226,2191.063965,14054.030273
2001-05-16,1899.469971,1284.98999,13335.950195,5884,11215.919922,6148.439941,497.209991,5522.689941,14714,2199.504883,13694.269531
2001-05-17,1925.140015,1288.48999,13637.870117,5904.600098,11248.580078,6173.810059,504.76001,5592.649902,14794,2194.646973,13910.669922
2001-05-18,1927.689941,1291.959961,13459.179688,5915,11301.740234,6186.870117,506.279999,5638.240234,14884,2203.37207,13877.769531
2001-05-21,2052.570068,1312.829956,13721.269531,5941.600098,11337.919922,6249.870117,515.909973,5652.040039,15128,2213.594971,14176.830078
2001-05-22,2042.930054,1309.380005,13877.950195,5976.600098,11257.240234,6270.589844,517.22998,5693.470215,14829,2210.336914,14091.19043
2001-05-23,1957.560059,1289.050049,13839.099609,5897.5,11105.509766,6215.25,507.359985,5630.740234,14692,2197.594971,14067.700195
2001-05-24,2003.369995,1293.170044,13810.599609,5915.899902,11122.419922,6278.899902,510.399994,5656.470215,14523,2198.297119,13895.790039
2001-05-25,1960.73999,1277.890015,13753.990234,5889.799805,11005.370117,6223.569824,508.619995,5581.939941,14310,2193.575928,13765.919922
2001-05-29,1873.530029,1267.930054,13629.610352,5863.899902,11039.139648,6120.330078,502.369995,5542.27002,14454,2180.275879,13773.889648
2001-05-30,1779,1248.079956,13420.129883,5796.899902,10872.639648,6041.220215,493.959991,5444.27002,14489,2211.200928,13493.349609
2001-05-31,1799.890015,1255.819946,13174.410156,5796.200195,10911.94043,6123.259766,496.5,5454.189941,14650,2214.25708,13262.139648
2001-06-01,1840.829956,1260.670044,13141.379883,5809.600098,10990.410156,6125.169922,501.720001,5432.709961,14792,2219.591064,13261.839844
2001-06-05,1923.900024,1283.569946,13451.870117,5922.600098,11175.839844,6242.129883,516.47998,5516.27002,15395,2234.987061,13182
2001-06-06,1903.839966,1270.030029,13576.009766,5901.5,11070.240234,6192.439941,512.580017,5496.490234,15329,2238.500977,13174.839844
2001-06-07,1963.310059,1276.959961,13703.429688,5948.299805,11090.740234,6184.25,514.77002,5453.390137,15464,2229.812012,13277.509766
2001-06-08,1896.219971,1264.959961,13808.889648,5950.600098,10977,6187.209961,511.640015,5439.930176,15366,2223.068115,13430.219727
2001-06-11,1846.5,1254.390015,13675.490234,5860.5,10922.089844,6162.740234,506.929993,5418.470215,15224,2214.623047,13226.480469
2001-06-12,1852.030029,1255.849976,13526.679688,5804,10948.379883,6059.149902,506.929993,5311.939941,15173,2222.958984,12840.099609
2001-06-13,1790.209961,1241.599976,13523.30957,5820.200195,10871.620117,6111.939941,505.119995,5353.629883,15403,2242.423096,12823.450195
2001-06-15,1701.530029,1214.359985,13102.5,5723,10623.639648,5915.180176,495.130005,5243.839844,14985,2210.969971,12790.379883
2001-06-18,1666.48999,1208.430054,12948.780273,5671.600098,10645.379883,5869.040039,490.529999,5160.279785,14355,2167.646973,12697.790039
2001-06-19,1675.900024,1212.579956,13133.660156,5680.399902,10596.669922,5922.529785,488.730011,5199.410156,14401,2170.454102,12574.259766
2001-06-20,1721.560059,1223.140015,12918.709961,5699.600098,10647.330078,5876.040039,495.859985,5170.490234,14571,2163.123047,12674.639648
2001-06-21,1751.219971,1237.040039,13187.450195,5641.399902,10715.429688,5926.379883,497.820007,5134.970215,14823,2189.14502,12962.429688
2001-06-22,1727.469971,1225.349976,13174.019531,5665.700195,10604.589844,5941.77002,488.649994,5183.669922,14682,2206.066895,13044.610352
2001-06-26,1751.619995,1216.76001,12961.969727,5555.700195,10472.480469,5847.790039,490.820007,5090.72998,14460,2233.591064,12978.820313
2001-06-27,1756.02002,1211.069946,13004.209961,5607.899902,10434.839844,5833.100098,495.579987,5057.720215,14308,2229.827881,12828.980469
2001-06-28,1808.939941,1226.199951,12827.820313,5638.399902,10566.209961,5971.77002,502.98999,5133.560059,14391,2219.25,12679.879883
2001-06-29,1830.189941,1224.380005,13042.530273,5642.5,10502.400391,6058.379883,512.640015,5225.330078,14560,2218.029053,12969.049805
2001-07-03,1822.160034,1234.449951,13184.75,5639.899902,10571.110352,6056.839844,496.829987,5205.779785,14353,2211.830078,12817.410156
2001-07-05,1751,1219.23999,12999.480469,5549.600098,10479.860352,5999.189941,492.730011,5123.830078,14048,2181.663086,12607.299805
2001-07-10,1624.949951,1181.52002,12713.900391,5467.899902,10175.639648,5816.319824,478.140015,4973.399902,13570,2189.784912,12300.410156
2001-07-11,1641.560059,1180.180054,12527.900391,5391.899902,10241.019531,5801.799805,475.829987,4914.680176,13812,2168.73999,12005.110352
2001-07-12,1750.130005,1208.140015,12660.200195,5481.600098,10478.990234,5889.879883,489.040009,4961.430176,13916,2165.490967,12407.950195
2001-07-13,1751.109985,1215.680054,12612.790039,5537,10539.05957,5928.009766,490.709991,5025.240234,14078,2161.340088,12355.150391
2001-07-16,1685.73999,1202.449951,12624.530273,5517.100098,10472.120117,5853.759766,483.799988,5022.759766,13811,2146.236084,12343.370117
2001-07-17,1729.550049,1214.439941,12495.25,5427.799805,10606.389648,5846.660156,490.570007,4978.540039,14169,2140.980957,12128.570313
2001-07-18,1666.869995,1207.709961,12427.19043,5404.600098,10569.830078,5728.370117,483.619995,4867.5,13791,2146.541016,11892.580078
2001-07-19,1695.890015,1215.02002,12279.820313,5437.399902,10610,5829.689941,487.540009,4930.390137,13762,2150.264893,11908.389648
2001-07-23,1629.930054,1191.030029,12236.450195,5405.299805,10424.419922,5791.72998,482.700012,4911.919922,14068,2169.00708,11609.629883
2001-07-24,1604.859985,1171.650024,12214.099609,5320.200195,10241.120117,5663.259766,474.26001,4855.600098,13738,2136.454102,11883.25
2001-07-26,1673.390015,1202.930054,12039.820313,5286.100098,10455.629883,5675.759766,485.070007,4842.120117,13810,2094.009033,11858.55957
2001-07-27,1683.180054,1205.819946,12182.169922,5403.100098,10416.669922,5754.859863,485.01001,4967.149902,13910,2065.728027,11798.080078
2001-07-30,1670.030029,1204.52002,12086.660156,5446.700195,10401.719727,5792.189941,484.709991,5033.709961,13704,1956.822998,11579.269531
2001-07-31,1683.609985,1211.22998,12316.69043,5529.100098,10522.80957,5861.189941,484.779999,5085.509766,13754,1920.317993,11860.769531
2001-08-01,1729.530029,1215.930054,12478.740234,5546.899902,10510.009766,5835.22998,489.23999,5111.580078,13743,1986.927979,11959.330078
2001-08-02,1751.449951,1220.75,12466.370117,5584.5,10551.179688,5777.279785,488.98999,5088.700195,13823,1957.022949,12399.200195
2001-08-03,1725.900024,1214.349976,12269.080078,5547.600098,10512.780273,5735.879883,487.149994,5031.290039,13838,1958.692017,12241.969727
2001-08-06,1702.839966,1200.47998,12148.80957,5526.399902,10401.30957,5746.040039,480.959991,5066.25,14047,1882.125977,12243.900391
2001-08-07,1696.369995,1204.400024,12007.19043,5536.799805,10458.740234,5752.509766,480.329987,5051.620117,14036,1903.932007,12319.459961
2001-08-08,1626.199951,1183.530029,11958.009766,5476.5,10293.5,5614.509766,472.619995,4986.22998,13919,1895.168945,12163.669922
2001-08-09,1628.920044,1183.430054,11716.769531,5402.899902,10298.55957,5512.279785,474.170013,4888.299805,13834,1924.589966,11754.55957
2001-08-10,1617.449951,1190.160034,11765.80957,5427.200195,10416.25,5433.490234,475.519989,4846.02002,13915,1955.036011,11735.05957
2001-08-13,1653.27002,1191.290039,11694.290039,5431.100098,10415.910156,5453.77002,477.600006,4920.350098,13771,1955.099976,11477.55957
2001-08-14,1629.949951,1186.72998,11991.009766,5507.799805,10412.169922,5520.709961,480.190002,4962.640137,13829,1939.541992,11917.950195
